one_hot__agent_tone_angry,one_hot__agent_tone_calm,one_hot__agent_tone_frustrated,one_hot__agent_tone_neutral,one_hot__agent_tone_polite,one_hot__customer_tone_angry,one_hot__customer_tone_calm,one_hot__customer_tone_frustrated,one_hot__customer_tone_neutral,one_hot__customer_tone_polite,remainder__call_duration,remainder__average_sentiment,remainder__elite_level_code,predicted_primary_call_reason
0,1,0,0,0,0,0,0,1,0,720,0.22,3,Products_And_Services
0,0,0,1,0,1,0,0,0,0,1440,-0.12,0,Upgrade
0,0,0,1,0,0,0,0,0,1,1680,0.22,1,Checkout
0,1,0,0,0,0,0,1,0,0,1500,0.12,3,Mileage_Plus
0,0,0,1,0,0,0,0,1,0,1020,-0.2,0,Irrops
0,0,0,1,0,0,0,1,0,0,900,-0.07,0,Voluntary_Change
0,0,1,0,0,0,0,0,0,1,900,0.41,2,Check_In
0,0,0,1,0,1,0,0,0,0,1020,-0.05,0,Seating
0,0,0,1,0,0,0,0,1,0,780,0,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,660,0,1,Seating
0,0,0,1,0,0,0,0,0,1,1380,0.06,5,Mileage_Plus
0,0,0,1,0,0,0,1,0,0,600,-0.22,5,Irrops
0,0,0,1,0,1,0,0,0,0,600,-0.05,0,Baggage
0,0,0,1,0,0,0,0,1,0,1080,-0.24,1,Products_And_Services
0,0,0,1,0,0,1,0,0,0,660,-0.07,2,Seating
0,0,0,1,0,0,1,0,0,0,1380,-0.12,1,Post_Flight
0,1,0,0,0,0,0,1,0,0,660,0.14,0,Voluntary_Cancel
0,0,0,1,0,0,0,1,0,0,900,-0.05,0,Seating
0,0,0,1,0,0,0,1,0,0,1920,-0.03,2,Irrops
0,0,0,1,0,0,0,1,0,0,1020,0,1,Seating
0,0,0,1,0,0,0,0,0,1,1500,0.21,0,Post_Flight
0,0,0,1,0,0,1,0,0,0,1980,-0.13,1,Seating
0,1,0,0,0,0,0,1,0,0,660,0.05,0,Booking
0,0,0,1,0,0,0,0,0,1,1140,0.15,0,Check_In
0,1,0,0,0,0,0,1,0,0,1560,0.13,1,Irrops
0,1,0,0,0,1,0,0,0,0,720,0.07,0,Voluntary_Change
0,0,1,0,0,1,0,0,0,0,1500,-0.3,0,Checkout
0,0,0,1,0,0,0,0,0,1,1020,0.06,1,Post_Flight
0,0,0,1,0,0,0,0,0,1,900,0,1,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,3000,0.03,0,Irrops
0,1,0,0,0,0,0,0,1,0,1440,0.04,5,Mileage_Plus
0,1,0,0,0,0,0,0,0,1,2220,0.07,1,Voluntary_Change
0,0,1,0,0,0,0,0,0,1,960,0.29,3,Irrops
0,0,0,1,0,1,0,0,0,0,720,-0.21,0,Communications
0,0,0,1,0,0,0,0,1,0,1020,-0.03,0,Irrops
0,1,0,0,0,1,0,0,0,0,1020,0.02,1,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,1020,0.11,1,Seating
0,0,0,1,0,0,1,0,0,0,480,-0.18,1,Booking
0,0,0,1,0,0,0,1,0,0,1320,-0.03,0,Irrops
0,0,0,1,0,0,0,0,1,0,540,0,0,Irrops
0,0,1,0,0,0,1,0,0,0,480,-0.27,0,Irrops
0,1,0,0,0,0,0,0,0,1,960,0.04,0,Irrops
0,0,0,1,0,1,0,0,0,0,3060,-0.03,0,Products_And_Services
0,1,0,0,0,0,0,1,0,0,1200,0.08,3,Communications
0,1,0,0,0,0,0,0,1,0,900,0.32,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,1140,-0.03,0,Seating
0,1,0,0,0,1,0,0,0,0,1140,0.08,2,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,480,0,5,Irrops
0,0,0,1,0,0,0,0,1,0,360,-0.13,0,Products_And_Services
0,0,0,1,0,0,0,0,1,0,840,-0.05,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,600,-0.18,0,Upgrade
0,0,1,0,0,0,1,0,0,0,1200,-0.28,2,Mileage_Plus
0,1,0,0,0,1,0,0,0,0,480,0.21,2,Upgrade
0,0,0,1,0,0,0,0,1,0,1200,-0.12,1,Irrops
0,0,0,1,0,0,0,0,1,0,420,0,0,Irrops
0,0,0,1,0,0,1,0,0,0,480,-0.11,0,Irrops
0,1,0,0,0,0,0,0,0,1,1200,0.02,0,Voluntary_Change
0,0,1,0,0,0,0,1,0,0,720,-0.3,0,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,540,0.08,1,Other_Topics
0,0,0,1,0,0,0,0,1,0,1260,-0.11,0,Irrops
0,1,0,0,0,1,0,0,0,0,600,0.05,0,Check_In
0,0,0,1,0,0,0,0,1,0,1320,-0.09,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,1200,0.09,0,Products_And_Services
0,0,0,1,0,1,0,0,0,0,1140,-0.07,0,Check_In
0,0,0,1,0,0,0,0,1,0,540,0,0,Irrops
0,1,0,0,0,0,0,0,0,1,840,0.07,1,Post_Flight
0,0,0,1,0,0,0,0,1,0,600,-0.14,0,Irrops
0,0,0,1,0,0,0,0,1,0,840,-0.06,0,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,1980,0.02,1,Upgrade
0,0,0,1,0,0,0,0,1,0,720,0,0,Seating
0,0,0,1,0,0,0,0,0,1,660,0,0,Seating
0,1,0,0,0,1,0,0,0,0,600,0.04,0,Products_And_Services
0,0,0,1,0,0,1,0,0,0,900,-0.03,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,300,-0.1,2,Booking
0,0,0,1,0,0,1,0,0,0,300,-0.1,0,Other_Topics
0,1,0,0,0,0,0,1,0,0,840,0.09,0,Seating
0,1,0,0,0,0,0,1,0,0,900,0.18,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,960,0,1,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,900,0.06,1,Baggage
0,0,0,1,0,0,0,1,0,0,1380,-0.05,0,Irrops
0,0,0,1,0,1,0,0,0,0,720,0,3,Baggage
0,0,0,1,0,1,0,0,0,0,840,-0.1,5,Mileage_Plus
0,1,0,0,0,0,0,1,0,0,1380,0.04,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,720,-0.05,0,Voluntary_Change
0,0,1,0,0,0,0,0,0,1,660,0.41,0,Products_And_Services
0,0,0,1,0,0,0,1,0,0,420,-0.04,0,Irrops
0,1,0,0,0,1,0,0,0,0,780,0.11,0,Seating
0,0,0,1,0,0,1,0,0,0,900,0,0,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,720,0.02,0,Products&Services
0,1,0,0,0,0,0,0,1,0,660,0.12,0,Seating
0,0,0,1,0,0,0,0,0,1,1320,0.05,0,Irrops
0,0,1,0,0,0,0,1,0,0,960,-0.41,0,Irrops
0,1,0,0,0,0,0,0,1,0,780,0.07,0,Upgrade
0,0,1,0,0,0,1,0,0,0,660,-0.34,1,Irrops
0,1,0,0,0,0,0,0,1,0,1020,0.23,0,Post_Flight
0,0,0,1,0,1,0,0,0,0,840,-0.09,1,Irrops
0,0,0,1,0,0,0,0,1,0,420,-0.14,5,Communications
0,0,0,1,0,1,0,0,0,0,480,0,0,Irrops
0,0,0,1,0,1,0,0,0,0,780,0,1,Seating
0,1,0,0,0,0,0,0,1,0,1380,0.01,1,Products_And_Services
0,1,0,0,0,0,1,0,0,0,900,0.08,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,660,-0.06,0,Upgrade
0,0,0,1,0,0,1,0,0,0,900,-0.05,0,Irrops
0,0,0,1,0,0,0,0,1,0,660,-0.14,0,Irrops
0,1,0,0,0,0,1,0,0,0,660,0.04,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,480,0,0,Irrops
0,0,0,1,0,0,0,0,1,0,600,-0.03,0,Check_In
0,0,0,1,0,1,0,0,0,0,780,-0.07,1,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,960,0,2,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,2580,-0.09,1,Irrops
0,0,0,1,0,1,0,0,0,0,240,0,0,Booking
0,0,0,1,0,0,1,0,0,0,780,0,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,3420,-0.2,0,Post_Flight
0,0,0,1,0,1,0,0,0,0,960,-0.05,4,Mileage_Plus
0,0,0,1,0,0,0,0,0,1,5340,0,0,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,1380,0.09,0,Check_In
0,0,1,0,0,0,0,0,1,0,480,-0.38,0,Irrops
1,0,0,0,0,0,0,1,0,0,600,-0.67,2,Mileage_Plus
0,0,0,1,0,1,0,0,0,0,1380,-0.19,5,Post_Flight
0,1,0,0,0,0,0,1,0,0,540,0.05,0,Irrops
0,1,0,0,0,0,1,0,0,0,1200,0.11,3,Mileage_Plus
0,0,0,1,0,0,0,0,1,0,840,-0.01,0,Seating
0,1,0,0,0,0,1,0,0,0,2400,0.04,2,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,900,0.14,0,Post_Flight
0,1,0,0,0,1,0,0,0,0,900,0.07,1,Schedule_Change
0,0,0,1,0,0,1,0,0,0,5940,-0.24,0,Post_Flight
0,0,0,1,0,0,0,0,1,0,840,-0.24,0,Seating
0,1,0,0,0,0,0,1,0,0,1020,0.07,0,Seating
0,1,0,0,0,1,0,0,0,0,660,0.11,3,Voluntary_Cancel
0,0,0,1,0,0,0,0,1,0,840,-0.02,2,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,1320,-0.06,1,Seating
0,1,0,0,0,1,0,0,0,0,780,0.06,0,Irrops
0,0,0,1,0,1,0,0,0,0,780,-0.02,0,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,540,0.14,3,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,600,-0.18,0,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,1500,0.03,3,Upgrade
0,1,0,0,0,0,1,0,0,0,900,0.09,0,Voluntary_Change
0,0,1,0,0,0,0,0,0,1,1140,0.32,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,660,-0.18,0,Baggage
0,0,0,1,0,0,0,0,1,0,720,0,1,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,960,-0.23,0,Irrops
0,0,0,1,0,0,0,0,0,1,2100,0.09,1,Mileage_Plus
0,1,0,0,0,0,0,0,1,0,1080,0.03,0,Seating
0,1,0,0,0,0,0,0,1,0,1200,0.21,0,Baggage
0,1,0,0,0,0,1,0,0,0,660,0.13,0,Irrops
0,0,0,1,0,0,0,1,0,0,660,0,0,Seating
0,0,0,1,0,1,0,0,0,0,1260,-0.04,0,Irrops
0,0,0,1,0,0,1,0,0,0,1080,-0.19,0,Post_Flight
0,1,0,0,0,1,0,0,0,0,2220,0.19,0,Unaccompanied_Minor
0,0,0,1,0,0,0,0,0,1,1140,0.2,0,Baggage
0,0,0,1,0,0,0,0,0,1,840,0.09,1,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,3000,-0.16,0,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,780,0.12,0,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,720,0.05,0,Irrops
0,1,0,0,0,0,0,0,1,0,1080,0.06,1,Upgrade
0,0,0,1,0,1,0,0,0,0,1200,-0.1,0,Irrops
0,1,0,0,0,0,0,0,1,0,1020,0.08,2,Products_And_Services
0,0,0,1,0,0,0,1,0,0,720,-0.1,1,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,900,0,3,Post_Flight
0,1,0,0,0,0,0,0,0,1,660,0.4,0,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,1020,0.01,5,Mileage_Plus
0,0,0,1,0,0,0,0,1,0,600,-0.03,1,Irrops
0,1,0,0,0,0,0,0,0,1,960,0.05,2,Mileage_Plus
0,1,0,0,0,0,0,1,0,0,540,0.06,0,Irrops
0,0,0,1,0,1,0,0,0,0,1200,-0.05,3,Irrops
0,1,0,0,0,1,0,0,0,0,240,0.1,4,Communications
0,0,0,1,0,0,0,0,0,1,1560,0.02,3,Mileage_Plus
0,1,0,0,0,1,0,0,0,0,540,0.14,0,Irrops
0,1,0,0,0,0,1,0,0,0,780,0.06,0,Digital_Support
0,0,0,1,0,0,0,1,0,0,660,-0.14,1,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,1320,-0.02,0,Irrops
0,1,0,0,0,0,0,0,0,1,960,0.14,0,Seating
0,1,0,0,0,0,0,1,0,0,1260,0.19,3,Post_Flight
0,0,0,1,0,0,0,0,0,1,2460,0.24,0,Irrops
0,0,0,1,0,0,0,0,1,0,900,-0.05,0,Irrops
0,1,0,0,0,1,0,0,0,0,660,0.14,3,Products_And_Services
0,1,0,0,0,1,0,0,0,0,480,0.11,0,Booking
0,0,0,1,0,1,0,0,0,0,960,0,0,Irrops
0,0,0,1,0,0,0,0,0,1,2340,0.06,0,Voluntary_Change
0,0,1,0,0,0,0,0,1,0,540,-0.29,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,1380,-0.04,0,Mileage_Plus
0,0,0,1,0,0,0,0,1,0,960,-0.08,1,Seating
0,0,0,1,0,0,0,1,0,0,420,0,0,Irrops
0,0,0,1,0,0,1,0,0,0,1620,-0.07,0,Communications
0,0,0,1,0,0,1,0,0,0,1020,-0.14,0,Irrops
0,0,0,1,0,1,0,0,0,0,480,-0.12,0,Irrops
0,0,0,1,0,0,0,1,0,0,1920,-0.03,5,Mileage_Plus
0,0,0,1,0,0,0,1,0,0,1440,-0.25,0,Irrops
0,0,0,1,0,1,0,0,0,0,660,-0.09,1,Communications
0,0,0,1,0,0,1,0,0,0,1200,-0.06,5,Mileage_Plus
0,0,0,1,0,0,1,0,0,0,720,-0.09,0,Irrops
0,0,1,0,0,0,0,1,0,0,540,-0.27,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,1020,-0.17,0,Products_And_Services
0,0,0,1,0,0,0,0,0,1,720,0.14,5,Digital_Support
0,0,0,1,0,0,0,0,0,1,780,0.03,0,Seating
0,0,0,1,0,0,0,1,0,0,420,-0.01,1,Irrops
0,0,0,1,0,0,1,0,0,0,720,-0.01,1,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,1320,0.06,5,Mileage_Plus
0,0,0,1,0,0,0,0,1,0,720,-0.03,0,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,600,0.27,0,Post_Flight
0,0,0,1,0,0,0,0,0,1,840,0.04,1,Mileage_Plus
0,0,0,1,0,0,0,1,0,0,4260,-0.01,0,Check_In
0,0,0,1,0,0,1,0,0,0,600,0,0,Irrops
0,0,0,1,0,0,0,1,0,0,1260,-0.05,0,Irrops
0,0,0,1,0,0,0,0,0,1,780,0,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,1260,-0.15,1,Baggage
0,0,0,1,0,0,1,0,0,0,600,-0.08,1,Upgrade
0,0,0,1,0,0,0,0,1,0,1620,-0.06,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,780,-0.05,2,Post_Flight
0,0,0,1,0,0,0,0,1,0,600,0,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,720,0,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,1140,0.03,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,1980,-0.14,1,Irrops
0,0,1,0,0,0,0,0,0,1,420,0.31,0,Irrops
0,1,0,0,0,0,0,1,0,0,600,0.12,0,Schedule_Change
0,1,0,0,0,0,0,1,0,0,360,0.09,0,Booking
0,1,0,0,0,0,0,0,0,1,780,0.06,3,Baggage
0,0,0,1,0,0,1,0,0,0,1080,-0.09,3,Products_And_Services
0,0,0,1,0,1,0,0,0,0,900,0,1,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,1260,0.01,2,Post_Flight
0,0,0,1,0,1,0,0,0,0,1080,0,0,Irrops
0,1,0,0,0,0,0,0,1,0,780,0.15,3,Mileage_Plus
0,0,0,1,0,0,1,0,0,0,840,-0.03,1,Upgrade
0,0,1,0,0,0,1,0,0,0,1140,-0.32,0,Irrops
0,1,0,0,0,0,0,0,0,1,840,0.16,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,840,0,0,Seating
0,1,0,0,0,0,1,0,0,0,960,0.02,1,Baggage
0,0,1,0,0,1,0,0,0,0,1080,-0.34,0,Irrops
0,0,0,1,0,0,0,1,0,0,1680,-0.2,0,Voluntary_Change
0,1,0,0,0,0,1,0,0,0,1080,0.01,1,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,780,-0.22,1,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,1200,0.12,0,Seating
0,0,0,1,0,0,1,0,0,0,780,-0.13,2,Irrops
0,1,0,0,0,0,0,0,0,1,420,0.24,0,Upgrade
0,0,0,1,0,0,0,1,0,0,1440,-0.05,3,Checkout
0,0,0,1,0,0,1,0,0,0,1380,-0.13,1,Post_Flight
0,1,0,0,0,1,0,0,0,0,960,0.08,0,Upgrade
0,0,0,1,0,0,0,1,0,0,4620,-0.12,0,Irrops
0,0,0,1,0,0,0,1,0,0,720,-0.03,2,Irrops
0,0,0,1,0,0,0,0,0,1,1320,0.02,0,Digital_Support
0,0,0,1,0,0,1,0,0,0,2640,-0.15,0,Irrops
0,1,0,0,0,0,1,0,0,0,900,0.25,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,480,0,0,Irrops
0,0,0,1,0,1,0,0,0,0,900,-0.05,0,Irrops
0,0,1,0,0,0,0,1,0,0,1140,-0.26,1,Communications
0,1,0,0,0,0,0,1,0,0,720,0.06,0,Irrops
0,1,0,0,0,0,1,0,0,0,840,0.19,0,Seating
0,1,0,0,0,0,1,0,0,0,2460,0.07,4,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,2760,-0.02,5,Mileage_Plus
0,0,0,1,0,0,0,0,0,1,420,0,0,Mileage_Plus
0,0,0,1,0,0,0,0,1,0,960,-0.03,1,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,780,0.08,1,Mileage_Plus
0,0,0,1,0,1,0,0,0,0,3600,-0.13,2,Etc
0,0,0,1,0,1,0,0,0,0,600,-0.14,1,Irrops
0,1,0,0,0,0,0,1,0,0,720,0.2,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,1080,-0.2,3,Irrops
0,1,0,0,0,0,1,0,0,0,720,0.04,1,Irrops
0,0,0,1,0,1,0,0,0,0,1020,-0.02,0,Seating
0,0,0,1,0,1,0,0,0,0,660,-0.04,0,Communications
0,0,0,1,0,0,1,0,0,0,3900,-0.03,1,Irrops
0,1,0,0,0,0,0,0,1,0,480,0.08,2,Irrops
0,1,0,0,0,0,0,1,0,0,3540,0.14,2,Mileage_Plus
0,1,0,0,0,0,0,1,0,0,600,0.24,2,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,600,-0.23,1,Check_In
0,1,0,0,0,0,0,0,0,1,1020,0.08,3,Irrops
0,1,0,0,0,0,0,1,0,0,240,0.05,2,Booking
0,1,0,0,0,1,0,0,0,0,720,0.08,1,Irrops
0,0,0,0,1,0,0,0,0,1,480,0.67,0,Check_In
0,0,0,1,0,0,1,0,0,0,1800,-0.06,1,Communications
0,0,0,1,0,0,0,0,1,0,2820,-0.16,0,Voluntary_Cancel
0,0,0,1,0,0,0,1,0,0,780,-0.09,0,Irrops
0,0,0,1,0,0,0,1,0,0,2700,-0.01,0,Checkout
0,1,0,0,0,1,0,0,0,0,1620,0.12,0,Upgrade
0,1,0,0,0,0,0,0,1,0,1200,0.19,2,Mileage_Plus
0,0,0,1,0,1,0,0,0,0,1200,0,0,Voluntary_Change
0,1,0,0,0,0,1,0,0,0,360,0.14,4,Mileage_Plus
0,0,0,1,0,0,0,0,1,0,1200,-0.1,0,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,840,0.08,0,Irrops
0,0,0,1,0,1,0,0,0,0,660,-0.08,0,Seating
0,1,0,0,0,1,0,0,0,0,780,0.07,0,Voluntary_Change
0,0,1,0,0,0,0,0,1,0,3660,-0.26,0,Post_Flight
0,1,0,0,0,0,0,0,1,0,900,0.14,2,Traveler_Updates
0,0,0,1,0,0,0,0,1,0,960,-0.03,3,Mileage_Plus
0,0,0,1,0,0,1,0,0,0,540,0,0,Irrops
0,0,0,1,0,1,0,0,0,0,3720,-0.03,0,Irrops
0,0,0,1,0,0,0,0,0,1,480,0,1,Irrops
0,1,0,0,0,0,1,0,0,0,720,0.24,3,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,1380,0.08,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,1080,0.22,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,840,-0.08,3,Booking
0,1,0,0,0,1,0,0,0,0,840,0.11,2,Seating
0,1,0,0,0,0,0,0,0,1,1320,0.15,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,2220,-0.07,0,Products_And_Services
0,1,0,0,0,1,0,0,0,0,1920,0.08,1,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,900,0.23,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,540,0.22,0,Irrops
0,1,0,0,0,0,1,0,0,0,780,0.11,0,Irrops
0,0,0,1,0,0,0,1,0,0,360,0,0,Booking
0,0,0,1,0,1,0,0,0,0,780,-0.1,0,Irrops
0,0,0,1,0,1,0,0,0,0,300,-0.13,2,Booking
0,0,0,1,0,0,0,0,0,1,660,0,0,Seating
0,1,0,0,0,0,0,1,0,0,1680,0.12,0,Voluntary_Cancel
0,0,0,1,0,0,1,0,0,0,720,-0.03,1,Mileage_Plus
0,0,0,1,0,0,0,0,1,0,780,-0.14,1,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,780,0.04,0,Seating
0,1,0,0,0,0,0,1,0,0,1440,0.2,1,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,600,0.25,0,Seating
0,1,0,0,0,0,0,0,1,0,600,0.04,0,Communications
0,1,0,0,0,0,0,1,0,0,600,0.19,3,Communications
0,0,0,1,0,0,1,0,0,0,780,0,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,840,0,1,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,1620,-0.2,2,Mileage_Plus
0,1,0,0,0,0,0,1,0,0,600,0.05,0,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,960,0.24,0,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,960,0.12,1,Checkout
0,0,0,1,0,0,0,1,0,0,1080,-0.02,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,1500,-0.16,0,Irrops
0,1,0,0,0,0,0,0,0,1,840,0.13,3,Upgrade
0,0,0,1,0,1,0,0,0,0,720,0,2,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,1260,-0.2,2,Irrops
0,1,0,0,0,0,0,1,0,0,840,0.14,2,Seating
0,1,0,0,0,0,1,0,0,0,1200,0.05,1,Irrops
0,0,0,1,0,0,0,0,0,1,660,0.16,0,Baggage
0,0,0,1,0,1,0,0,0,0,900,0,0,Voluntary_Change
0,0,1,0,0,0,0,1,0,0,2220,-0.29,2,Products_And_Services
0,1,0,0,0,0,0,1,0,0,780,0.09,0,Post_Flight
0,0,0,1,0,1,0,0,0,0,780,0,2,Voluntary_Change
0,0,1,0,0,0,0,1,0,0,1140,-0.46,4,Mileage_Plus
0,0,0,1,0,0,0,0,0,1,600,0.23,0,Irrops
0,1,0,0,0,0,0,0,0,1,600,0.1,0,Voluntary_Cancel
0,1,0,0,0,0,0,0,0,1,780,0.29,0,Products&Services
0,0,0,1,0,1,0,0,0,0,1020,-0.16,3,Digital_Support
0,0,0,1,0,0,1,0,0,0,1860,-0.02,0,Voluntary_Cancel
0,0,0,1,0,1,0,0,0,0,4020,-0.12,0,Checkout
0,0,0,1,0,0,0,0,1,0,4080,-0.02,1,Irrops
0,0,0,1,0,0,0,0,1,0,660,-0.08,0,Post_Flight
0,0,0,1,0,1,0,0,0,0,1440,-0.23,0,Irrops
0,0,0,1,0,0,0,1,0,0,1920,-0.03,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,2700,0.25,0,Post_Flight
0,0,0,1,0,0,0,0,0,1,480,0.13,0,Irrops
0,0,0,1,0,0,1,0,0,0,600,-0.04,5,Mileage_Plus
0,0,1,0,0,0,0,0,0,1,2400,0.33,1,Post_Flight
0,1,0,0,0,1,0,0,0,0,960,0.25,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,540,-0.07,0,Booking
0,0,0,1,0,1,0,0,0,0,900,-0.07,0,Irrops
0,0,0,1,0,1,0,0,0,0,1500,-0.04,1,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,7560,-0.03,2,Irrops
0,0,0,1,0,0,0,0,0,1,1800,0.11,1,Voluntary_Cancel
0,0,0,1,0,0,0,0,0,1,3180,0.23,0,Check_In
0,0,0,1,0,0,1,0,0,0,4740,-0.04,1,Checkout
0,0,0,1,0,0,0,1,0,0,1560,-0.19,0,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,1500,0.02,3,Seating
0,0,0,1,0,0,0,0,1,0,1680,-0.19,0,Baggage
0,0,0,1,0,0,0,0,1,0,960,0,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,1020,-0.14,0,Seating
0,0,0,1,0,0,1,0,0,0,600,-0.08,0,Upgrade
0,0,0,1,0,1,0,0,0,0,2100,-0.17,0,Voluntary_Cancel
0,1,0,0,0,0,0,0,0,1,720,0.23,0,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,3000,0.01,0,Mileage_Plus
0,0,0,1,0,1,0,0,0,0,900,-0.18,4,Irrops
0,0,0,1,0,0,0,0,1,0,660,-0.22,0,Voluntary_Cancel
0,0,0,1,0,0,0,0,0,1,780,0.02,2,Seating
0,1,0,0,0,0,0,1,0,0,420,0.12,0,Communications
0,0,0,1,0,0,0,0,1,0,960,-0.04,1,Mileage_Plus
0,0,0,1,0,0,0,0,0,1,960,0.13,0,Mileage_Plus
0,1,0,0,0,0,0,0,0,1,660,0.02,0,Irrops
0,0,0,1,0,0,0,0,0,1,3180,0.04,0,Post_Flight
0,0,0,1,0,0,0,0,1,0,1320,0,1,Mileage_Plus
0,0,0,1,0,0,0,1,0,0,540,-0.2,0,Seating
0,0,0,1,0,0,0,0,1,0,720,-0.19,0,Seating
0,0,0,1,0,1,0,0,0,0,600,0,3,Irrops
0,0,0,1,0,0,1,0,0,0,1080,-0.11,4,Irrops
0,1,0,0,0,0,0,0,0,1,960,0.31,3,Seating
0,1,0,0,0,0,0,1,0,0,1620,0.02,0,Voluntary_Change
0,0,1,0,0,0,1,0,0,0,660,-0.28,0,Irrops
0,0,0,1,0,0,0,0,0,1,2580,0,2,Post_Flight
0,1,0,0,0,1,0,0,0,0,1620,0.08,0,Check_In
0,1,0,0,0,0,0,1,0,0,660,0.04,0,Seating
0,0,0,1,0,1,0,0,0,0,660,-0.04,4,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,660,0.06,2,Seating
0,0,0,1,0,0,0,1,0,0,240,-0.2,0,Other_Topics
0,0,0,1,0,0,0,0,1,0,780,-0.14,0,Products_And_Services
0,0,0,1,0,0,0,1,0,0,780,-0.03,0,Irrops
0,0,0,1,0,0,1,0,0,0,1140,-0.19,0,Post_Flight
0,0,0,1,0,0,0,0,1,0,660,-0.05,0,Irrops
0,0,1,0,0,0,1,0,0,0,900,-0.33,1,Check_In
0,0,0,1,0,0,0,0,0,1,660,0.02,5,Etc
0,0,0,1,0,0,1,0,0,0,300,-0.25,1,Booking
0,0,0,1,0,0,0,0,0,1,360,0.17,0,Booking
0,1,0,0,0,0,0,0,0,1,840,0.17,0,Post_Flight
0,0,0,1,0,1,0,0,0,0,360,0,1,Communications
0,0,0,1,0,0,1,0,0,0,480,-0.08,0,Products_And_Services
0,1,0,0,0,0,0,1,0,0,2580,0.08,0,Seating
